,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
100,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,ask nest,you can't talk to the bird's nest,-1.0,,2.5,100,100
101,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,pick path with bird,you can't see any bird here,-1.0,,1.5,101,101
102,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,give path to bird,you don't have the way,-1.0,,0.5,102,102
103,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,unlock nest with path,it doesn't seem to work,-1.0,,-0.5,103,103
104,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,make bird,you can't see any bird here,-1.0,,-1.5,104,104
105,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,get nest,taken,4.5, inventory score (you are carrying a jewel-encrusted egg --- you are carrying a bird's nest a jewel-encrusted egg) new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a jewel-encrusted egg - moved around - ,3.0,105,105
106,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go south,south of house,1.5, new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest a jewel-encrusted egg - moved around - ,4.5,106,106
107,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,carry bird from nest,you can't see any bird here,-1.0,,3.5,107,107
108,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,move door,you can't see any door here,-1.0,,2.5,108,108
109,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go south,forest ,1.5, new area score ---forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a jewel-encrusted egg - moved around - ,4.0,109,109
110,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,pour forest in nest,you're not carrying the forest,-1.0,,3.0,110,110
111,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go west,forest,1.5, new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a jewel-encrusted egg - moved around - ,4.5,111,111
112,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go south,forest,-0.5, - moved around - ,4.0,112,112
113,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go west,forest,-0.5, - moved around - ,3.5,113,113
114,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,go south,forest,-0.5, - moved around - ,3.0,114,114
115,forest this is a dimly lit forest with large trees all around you are carrying a bird's nest a jewel-encrusted egg,you are carrying a bird's nest a jewel-encrusted egg,leave nest,dropped,4.5, inventory score (you are carrying a bird's nest a jewel-encrusted egg --- you are carrying a jewel-encrusted egg) new area score ---forest this is a dimly lit forest with large trees all around there is a bird's nest here you are carrying a jewel-encrusted egg - moved around - ,7.5,115,115
