,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
128,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a bird's nest here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go east,forest path,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a jewel-encrusted egg - moved around - ,-4.0,128,128
129,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg ,go south,north of house,1.5, new area score ---north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a jewel-encrusted egg - moved around - ,-2.5,129,129
130,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go east,behind house,1.5, new area score ---behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a jewel-encrusted egg - moved around - ,-1.0,130,130
131,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go north,north of house,-0.5, - moved around - ,-1.5,131,131
132,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go southeast,behind house,-0.5, - moved around - ,-2.0,132,132
133,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,move path,you can't move the way,-1.0,,-3.0,133,133
134,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go northwest,north of house,-0.5, - moved around - ,-3.5,134,134
135,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go east,behind house,-0.5, - moved around - ,-4.0,135,135
136,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go northwest,north of house,-0.5, - moved around - ,-4.5,136,136
137,north of house you are facing the north side of a white house there is no door here and all the windows are boarded up to the north a narrow path winds through the trees you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go southeast,behind house,-0.5, - moved around - ,-5.0,137,137
138,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go southwest,south of house,1.5, new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg - moved around - ,-3.5,138,138
139,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go northwest,west of house there is a small mailbox here,1.5, new area score ---west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a jewel-encrusted egg - moved around - ,-2.0,139,139
140,west of house you are standing in an open field west of a white house with a boarded front door there is a small mailbox here you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go southeast,south of house,-0.5, - moved around - ,-2.5,140,140
