,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
708,behind house you are behind the white house a path leads into the forest to the east in one corner of the house there is a small window which is slightly ajar there is a bird's nest here you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,go south,south of house,1.5, new area score ---south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary - moved around - ,-11.5,196,708
709,south of house you are facing the south side of a white house there is no door here and all the windows are boarded you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,go south,forest ,1.5, new area score ---forest this is a dimly lit forest with large trees all around you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary - moved around - ,-10.0,197,709
710,forest this is a dimly lit forest with large trees all around you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,go west,forest,-0.5, - moved around - ,-10.5,198,710
711,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,go east,forest path,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary - moved around - ,-9.0,199,711
712,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,go east,forest,-0.5, - moved around - ,-9.5,200,712
713,forest this is a dimly lit forest with large trees all around you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary,leave egg,dropped,4.5, inventory score (you are carrying a broken jewel-encrusted egg the broken jewel-encrusted egg contains a broken clockwork canary --- you are empty-handed) new area score ---forest this is a dimly lit forest with large trees all around there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed - moved around - ,-5.0,201,713
714,forest this is a dimly lit forest with large trees all around there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,pick what with window,"you used the word ""what"" in a way that i don't understand",-1.0,,-6.0,202,714
715,forest this is a dimly lit forest with large trees all around there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,fill crystal,you can't see any crystal here,-1.0,,-7.0,203,715
716,forest this is a dimly lit forest with large trees all around there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,read what with window,"you used the word ""what"" in a way that i don't understand",-1.0,,-8.0,204,716
717,forest this is a dimly lit forest with large trees all around there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed,move what,"you used the word ""what"" in a way that i don't understand",-1.0,,-9.0,205,717
718,forest this is a dimly lit forest with large trees all around there is a somewhat ruined egg here there is a golden clockwork canary nestled in the egg it seems to have recently had a bad experience the mountings for its jewel-like eyes are empty and its silver beak is crumpled through a cracked crystal window below its left wing you can see the remains of intricate machinery it is not clear what result winding it would have as the mainspring seems sprung you are empty-handed,you are empty-handed ,carry crystal from what,"you used the word ""what"" in a way that i don't understand",-1.0,,-10.0,206,718
