,Surroundings,Inventory,Action,Response,Reward,Reward_Type,Score,Moves,Total_Moves
113,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,24.0,113,113
114,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are empty-handed,you are empty-handed,go west,forest there is a jewel-encrusted egg here,-0.5, - moved around - ,23.5,114,114
115,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,pour jewel on forest,you can't see any jewel here,-1.0,,22.5,115,115
116,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,go south,forest,-0.5, - moved around - ,22.0,116,116
117,forest this is a dimly lit forest with large trees all around you are empty-handed,you are empty-handed,go west,forest there is a jewel-encrusted egg here ,-0.5, - moved around - ,21.5,117,117
118,forest this is a forest with trees in all directions to the east there appears to be sunlight there is a jewel-encrusted egg here you are empty-handed,you are empty-handed,eat egg,taken i don't think that the jewel-encrusted egg would agree with you,4.5, inventory score (you are empty-handed --- you are carrying a jewel-encrusted egg) new area score ---forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a jewel-encrusted egg - moved around - ,26.0,118,118
119,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go south,forest,1.5, new area score ---forest this is a dimly lit forest with large trees all around you are carrying a jewel-encrusted egg - moved around - ,27.5,119,119
120,forest this is a dimly lit forest with large trees all around you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go west,forest,-0.5, - moved around - ,27.0,120,120
121,forest this is a forest with trees in all directions to the east there appears to be sunlight you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg ,go north,clearing on the ground is a pile of leaves,1.5, new area score ---clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a jewel-encrusted egg - moved around - ,28.5,121,121
122,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go south,forest path ,1.5, new area score ---forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a jewel-encrusted egg - moved around - ,30.0,122,122
123,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go north,clearing on the ground is a pile of leaves,-0.5, - moved around - ,29.5,123,123
124,clearing you are in a clearing with a forest surrounding you on all sides a path leads south on the ground is a pile of leaves you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,go south,forest path,-0.5, - moved around - ,29.0,124,124
125,forest path this is a path winding through a dimly lit forest the path heads north- south here one particularly large tree with some low branches stands at the edge of the path you are carrying a jewel-encrusted egg,you are carrying a jewel-encrusted egg,play forest,that's silly,-1.0,,28.0,125,125
